Order_ID,Order_Date,Customer_ID,City,Order_Value,Category_Count,Row_Count,Category
ORD100746,2025-11-13,CUST9518,Pune,123894.12,1,1,Electronics
ORD100747,2025-01-04,CUST9339,Patna,245737.05,1,1,Furniture
ORD100748,2025-04-22,CUST9465,Gaya,175335.5,1,1,Electronics
ORD100749,2025-04-23,CUST6348,Kolkata,92286.1,1,1,Electronics
ORD100751,2025-01-11,CUST8058,Pune,146255.58,1,1,Education
ORD100752,2025-03-12,CUST2921,Patna,139876.08,1,1,Fashion
ORD100753,2025-09-19,CUST9650,Hyderabad,17299.04,1,1,Education
ORD100754,2025-01-24,CUST2604,Kolkata,51372.25,1,1,Electronics
ORD100755,2025-11-19,CUST9651,Delhi,242701.7,1,1,Education
ORD100756,2025-12-20,CUST1637,Patna,20669.3,1,1,Grocery
ORD100757,2025-05-08,CUST9515,Kolkata,133044.7,1,1,Furniture
ORD100758,2025-11-02,CUST7173,Hyderabad,47212.5,1,1,Electronics
ORD100759,2025-06-04,CUST6279,Kolkata,256986.2,1,1,Electronics
ORD100760,2025-12-27,CUST2867,Hyderabad,257759.6,1,1,Fashion
ORD100761,2025-10-02,CUST3851,Delhi,29862.4,1,1,Electronics
ORD100762,2025-12-07,CUST8729,Kolkata,163132.56,1,1,Furniture
ORD100763,2025-05-01,CUST3580,Gaya,89124.8,1,1,Electronics
ORD100764,2025-10-13,CUST4706,Bengaluru,492174.1,1,1,Electronics
ORD100765,2025-07-05,CUST8834,Mumbai,73262.46,1,1,Grocery
ORD100766,2025-06-24,CUST6815,Patna,16650.75,1,1,Furniture
ORD100767,2025-03-31,CUST1790,Hyderabad,12225.22,1,1,Electronics
ORD100768,2025-05-09,CUST9952,Bengaluru,198199.5,1,1,Electronics
ORD100769,2025-10-10,CUST7600,Pune,42736.43,1,1,Electronics
ORD100770,2025-01-08,CUST9628,Bengaluru,72852.1,1,1,Furniture
ORD100771,2025-10-31,CUST5415,Delhi,12121.61,1,1,Fashion
ORD100772,2025-10-16,CUST6752,Kolkata,59121.8,1,1,Grocery
ORD100773,2025-04-24,CUST7110,Hyderabad,3953.8,1,1,Electronics
ORD100774,2025-10-06,CUST5240,Patna,92846.81,1,1,Electronics
ORD100775,2025-01-10,CUST5505,Bengaluru,210141.3,1,1,Education
ORD100776,2025-07-09,CUST6116,Gaya,86309.0,1,1,Furniture
ORD100777,2025-02-16,CUST3566,Patna,178545.48,1,1,Electronics
ORD100778,2025-12-04,CUST3763,Hyderabad,91076.4,1,1,Furniture
ORD100779,2025-04-18,CUST3948,Hyderabad,116728.5,1,1,Furniture
ORD100780,2025-07-29,CUST2369,Mumbai,64307.52,1,1,Furniture
ORD100781,2025-02-21,CUST3542,Patna,47618.43,1,1,Electronics
ORD100782,2025-12-23,CUST7724,Kolkata,100442.24,1,1,Education
ORD100783,2025-09-20,CUST5419,Patna,7179.39,1,1,Education
ORD100784,2025-12-11,CUST6571,Pune,75706.23,1,1,Furniture
ORD100785,2025-01-18,CUST7650,Kolkata,347736.0,1,1,Education
ORD100786,2025-10-14,CUST7445,Bengaluru,321222.51,1,1,Fashion
ORD100787,2025-06-22,CUST6565,Gaya,168646.62,1,1,Education
ORD100788,2025-05-04,CUST2969,Kolkata,237972.6,1,1,Grocery
ORD100789,2025-07-13,CUST3298,Kolkata,72667.0,1,1,Grocery
ORD100790,2025-12-28,CUST3260,Mumbai,110900.34,1,1,Education
ORD100791,2025-09-03,CUST9962,Mumbai,181783.2,1,1,Furniture
ORD100792,2025-05-21,CUST6814,Bengaluru,56546.37,1,1,Fashion
ORD100793,2025-12-11,CUST2859,Kolkata,161565.2,1,1,Grocery
ORD100794,2025-05-24,CUST7228,Bengaluru,117472.56,1,1,Fashion
ORD100795,2025-01-30,CUST2551,Patna,61673.9,1,1,Education
ORD100796,2026-01-01,CUST6845,Mumbai,347158.53,1,1,Fashion
ORD100797,2025-07-22,CUST5806,Bengaluru,113054.04,1,1,Education
ORD100798,2025-07-01,CUST5718,Kolkata,80473.4,1,1,Fashion
ORD100799,2025-11-07,CUST8242,Mumbai,235460.7,1,1,Grocery
ORD100800,2025-09-27,CUST1618,Patna,158916.6,1,1,Grocery
ORD100801,2025-05-10,CUST3297,Gaya,40350.67,1,1,Electronics
ORD100802,2025-11-14,CUST4901,Mumbai,47545.23,1,1,Grocery
ORD100803,2025-10-11,CUST3189,Kolkata,69219.64,1,1,Education
ORD100804,2025-12-11,CUST3690,Delhi,102479.94,1,1,Education
ORD100805,2025-05-22,CUST7876,Bengaluru,402956.64,1,1,Fashion
ORD100806,2025-03-02,CUST9089,Gaya,324833.2,1,1,Fashion
ORD100807,2025-10-05,CUST6442,Kolkata,429297.21,1,1,Furniture
ORD100808,2025-06-20,CUST9514,Patna,46255.26,1,1,Furniture
ORD100809,2025-06-02,CUST7903,Bengaluru,101295.36,1,1,Fashion
ORD100810,2025-06-04,CUST1658,Hyderabad,193777.92,1,1,Grocery
ORD100811,2025-01-04,CUST6719,Patna,45270.45,1,1,Education
ORD100812,2025-01-31,CUST4941,Mumbai,60395.06,1,1,Furniture
ORD100813,2025-05-14,CUST5851,Patna,83088.9,1,1,Electronics
ORD100814,2025-09-17,CUST1149,Hyderabad,340749.52,1,1,Electronics
ORD100815,2025-09-08,CUST6336,Delhi,26771.99,1,1,Electronics
ORD100816,2025-06-04,CUST1960,Kolkata,285213.69,1,1,Grocery
ORD100817,2025-03-29,CUST6933,Patna,125483.1,1,1,Grocery
ORD100818,2025-07-05,CUST3006,Hyderabad,252238.7,1,1,Furniture
ORD100819,2025-12-09,CUST8754,Kolkata,173173.12,1,1,Electronics
ORD100820,2025-01-09,CUST9458,Bengaluru,21553.66,1,1,Electronics
ORD100821,2025-06-16,CUST4979,Mumbai,51456.6,1,1,Education
ORD100822,2025-09-15,CUST6340,Gaya,21368.29,1,1,Grocery
ORD100823,2025-07-21,CUST7814,Bengaluru,331893.24,1,1,Fashion
ORD100824,2025-03-30,CUST8199,Gaya,10864.96,1,1,Furniture
ORD100826,2025-04-05,CUST7065,Bengaluru,241144.8,1,1,Fashion
ORD100827,2025-06-19,CUST6162,Mumbai,31849.44,1,1,Electronics
ORD100828,2025-11-03,CUST6944,Gaya,34742.76,1,1,Education
ORD100829,2025-02-27,CUST8319,Delhi,99371.28,1,1,Grocery
ORD100830,2025-04-10,CUST6540,Kolkata,87368.96,1,1,Fashion
ORD100831,2025-01-09,CUST8453,Patna,101689.05,1,1,Electronics
ORD100832,2025-08-16,CUST5605,Kolkata,126051.16,1,1,Fashion
ORD100833,2025-11-05,CUST8704,Kolkata,107664.42,1,1,Electronics
ORD100834,2025-12-03,CUST3264,Gaya,42437.1,1,1,Electronics
ORD100835,2025-03-21,CUST9364,Gaya,99559.14,1,1,Education
ORD100836,2025-06-10,CUST3366,Patna,122685.55,1,1,Electronics
ORD100837,2025-09-05,CUST6067,Kolkata,31957.88,1,1,Electronics
ORD100838,2025-11-27,CUST5389,Mumbai,58707.36,1,1,Fashion
ORD100839,2025-05-12,CUST8766,Hyderabad,235105.5,1,1,Electronics
ORD100841,2025-04-16,CUST7544,Mumbai,350933.9,1,1,Education
ORD100842,2025-11-06,CUST8217,Delhi,68529.18,1,1,Education
ORD100843,2025-06-05,CUST6780,Hyderabad,269519.53,1,1,Education
ORD100844,2025-08-22,CUST9804,Patna,226417.1,1,1,Electronics
ORD100845,2025-11-07,CUST5876,Patna,222899.82,1,1,Electronics
ORD100846,2025-09-29,CUST1026,Kolkata,164965.29,1,1,Education
ORD100847,2025-11-08,CUST5432,Patna,15571.2,1,1,Fashion
ORD100848,2025-03-28,CUST8575,Patna,38929.37,1,1,Education
ORD100849,2025-03-17,CUST5455,Bengaluru,86715.66,1,1,Furniture
ORD100850,2025-04-12,CUST2834,Kolkata,270821.34,1,1,Grocery
ORD100851,2025-06-29,CUST4431,Gaya,30519.5,1,1,Furniture
ORD100852,2025-06-01,CUST3744,Mumbai,93190.71,1,1,Fashion
ORD100853,2025-03-17,CUST1962,Delhi,55802.3,1,1,Grocery
ORD100854,2025-06-25,CUST7787,Pune,286879.52,1,1,Education
ORD100855,2025-05-19,CUST3679,Patna,239465.0,1,1,Fashion
ORD100856,2025-05-26,CUST8455,Bengaluru,95992.04,1,1,Fashion
ORD100857,2025-09-18,CUST4973,Kolkata,42500.65,1,1,Fashion
ORD100858,2025-12-20,CUST7578,Delhi,60346.48,1,1,Grocery
ORD100859,2025-07-28,CUST9287,Bengaluru,31117.36,1,1,Education
ORD100860,2025-07-10,CUST3430,Kolkata,215754.42,1,1,Electronics
ORD100861,2025-10-15,CUST9817,Patna,66300.43,1,1,Electronics
ORD100862,2025-09-28,CUST7072,Gaya,210619.12,1,1,Fashion
ORD100863,2025-05-10,CUST9510,Delhi,434820.24,1,1,Furniture
ORD100864,2025-11-20,CUST3327,Pune,90435.84,1,1,Electronics
ORD100865,2025-07-20,CUST2202,Patna,80260.42,1,1,Furniture
ORD100866,2025-12-23,CUST3767,Hyderabad,1981.7,1,1,Furniture
ORD100867,2025-01-09,CUST4947,Bengaluru,37605.65,1,1,Furniture
ORD100868,2025-06-14,CUST4888,Pune,40275.15,1,1,Fashion
ORD100869,2025-12-21,CUST4996,Delhi,113053.32,1,1,Education
ORD100870,2025-09-12,CUST4112,Kolkata,51766.12,1,1,Fashion
ORD100871,2025-03-16,CUST1442,Pune,27918.98,1,1,Education
ORD100872,2025-12-23,CUST2757,Patna,64048.05,1,1,Electronics
ORD100873,2025-11-18,CUST5319,Mumbai,138242.6,1,1,Electronics
ORD100874,2025-12-12,CUST4391,Hyderabad,197421.55,1,1,Electronics
ORD100875,2025-10-12,CUST7317,Delhi,14505.96,1,1,Furniture
ORD100876,2025-11-30,CUST7473,Mumbai,200523.55,1,1,Grocery
ORD100877,2025-12-19,CUST9104,Bengaluru,91718.44,1,1,Education
ORD100878,2025-11-25,CUST7091,Mumbai,237573.1,1,1,Grocery
ORD100879,2025-05-18,CUST1258,Hyderabad,47389.09,1,1,Electronics
ORD100880,2025-10-08,CUST1691,Mumbai,14209.86,1,1,Electronics
ORD100881,2025-06-27,CUST9404,Gaya,70861.06,1,1,Education
ORD100882,2025-08-22,CUST6532,Hyderabad,358492.72,1,1,Grocery
ORD100883,2025-06-03,CUST1779,Delhi,166613.7,1,1,Fashion
ORD100884,2025-03-07,CUST4651,Kolkata,99449.28,1,1,Electronics
ORD100885,2025-05-07,CUST9027,Mumbai,25767.92,1,1,Fashion
ORD100886,2025-08-12,CUST1396,Pune,21572.48,1,1,Furniture
ORD100887,2025-01-15,CUST9132,Pune,310471.04,1,1,Grocery
ORD100888,2025-11-26,CUST4926,Delhi,13050.5,1,1,Education
ORD100889,2025-03-25,CUST3987,Pune,330496.47,1,1,Grocery
ORD100890,2025-08-30,CUST5136,Mumbai,16506.48,1,1,Grocery
ORD100891,2025-02-11,CUST8849,Patna,181093.04,1,1,Education
ORD100892,2025-04-26,CUST3603,Delhi,15061.67,1,1,Grocery
ORD100893,2025-05-18,CUST4073,Pune,92444.73,1,1,Fashion
ORD100894,2025-12-01,CUST7068,Hyderabad,292060.48,1,1,Education
ORD100895,2025-10-20,CUST5762,Mumbai,31247.14,1,1,Education
ORD100896,2025-11-05,CUST1611,Patna,46050.0,1,1,Grocery
ORD100897,2025-06-07,CUST1806,Patna,64332.45,1,1,Furniture
ORD100898,2025-11-02,CUST4730,Patna,203288.64,1,1,Electronics
ORD100899,2025-12-15,CUST7164,Pune,282545.1,1,1,Fashion
ORD100901,2025-10-21,CUST6152,Bengaluru,118857.45,1,1,Electronics
ORD100902,2025-11-19,CUST6881,Delhi,297463.11,1,1,Electronics
ORD100903,2025-11-12,CUST3438,Patna,148435.74,1,1,Fashion
ORD100904,2025-03-25,CUST1890,Gaya,129500.85,1,1,Furniture
ORD100905,2025-01-11,CUST9994,Delhi,261678.42,1,1,Furniture
ORD100906,2025-12-01,CUST1906,Hyderabad,40714.7,1,1,Furniture
ORD100907,2025-01-19,CUST4977,Mumbai,200969.45,1,1,Furniture
ORD100908,2025-02-14,CUST6241,Hyderabad,18127.66,1,1,Furniture
ORD100909,2025-08-13,CUST1759,Delhi,109150.3,1,1,Electronics
ORD100910,2025-07-28,CUST4515,Hyderabad,78848.08,1,1,Grocery
ORD100911,2025-06-06,CUST6309,Mumbai,61486.2,1,1,Grocery
ORD100912,2025-02-10,CUST2384,Gaya,30394.74,1,1,Electronics
ORD100913,2025-05-04,CUST5025,Patna,20875.52,1,1,Education
ORD100914,2025-07-28,CUST5363,Pune,129458.07,1,1,Fashion
ORD100915,2025-05-21,CUST1753,Hyderabad,3239.94,1,1,Fashion
ORD100916,2025-02-27,CUST7186,Mumbai,10625.65,1,1,Fashion
ORD100917,2025-04-03,CUST2804,Pune,90508.14,1,1,Electronics
ORD100918,2025-11-06,CUST1997,Patna,59828.92,1,1,Electronics
ORD100919,2025-11-19,CUST7609,Pune,154958.15,1,1,Fashion
ORD100920,2025-12-08,CUST7026,Bengaluru,110596.22,1,1,Electronics
ORD100921,2025-05-06,CUST6414,Delhi,62429.88,1,1,Electronics
ORD100922,2025-10-19,CUST3652,Hyderabad,21496.95,1,1,Education
ORD100923,2025-10-08,CUST4106,Gaya,299498.92,1,1,Grocery
ORD100924,2025-11-13,CUST7933,Bengaluru,91236.0,1,1,Grocery
ORD100925,2025-06-10,CUST9299,Delhi,215004.9,1,1,Electronics
ORD100926,2025-12-24,CUST5160,Delhi,1961.91,1,1,Education
ORD100927,2025-01-31,CUST2260,Kolkata,11539.95,1,1,Electronics
ORD100928,2025-08-03,CUST7676,Bengaluru,405225.6,1,1,Grocery
ORD100929,2025-08-29,CUST7405,Mumbai,159668.96,1,1,Fashion
ORD100930,2025-12-07,CUST4565,Delhi,23886.69,1,1,Grocery
ORD100931,2025-01-18,CUST6319,Bengaluru,46629.03,1,1,Fashion
ORD100932,2025-08-04,CUST4077,Mumbai,109913.8,1,1,Electronics
ORD100933,2025-01-21,CUST8537,Hyderabad,39400.4,1,1,Electronics
ORD100934,2025-04-02,CUST6407,Kolkata,280189.12,1,1,Fashion
ORD100935,2025-11-01,CUST2025,Delhi,98774.4,1,1,Furniture
ORD100936,2025-11-10,CUST1122,Kolkata,122431.8,1,1,Grocery
ORD100937,2025-10-22,CUST1997,Patna,76277.7,1,1,Furniture
ORD100938,2025-09-28,CUST9287,Pune,132438.18,1,1,Fashion
ORD100939,2025-12-13,CUST5413,Bengaluru,217109.48,1,1,Electronics
ORD100940,2025-08-22,CUST8466,Hyderabad,47743.08,1,1,Electronics
ORD100941,2025-06-11,CUST9493,Gaya,127543.5,1,1,Electronics
ORD100942,2025-04-02,CUST3576,Hyderabad,321187.65,1,1,Electronics
ORD100943,2025-07-27,CUST2586,Pune,84954.25,1,1,Electronics
ORD100944,2025-07-13,CUST3499,Mumbai,40383.06,1,1,Furniture
ORD100945,2025-08-12,CUST7718,Delhi,374935.6,1,1,Electronics
ORD100946,2025-06-28,CUST3330,Hyderabad,162554.32,1,1,Electronics
ORD100947,2025-08-04,CUST9113,Hyderabad,191143.08,1,1,Education
ORD100948,2025-02-24,CUST1004,Bengaluru,8321.54,1,1,Electronics
ORD100949,2025-05-17,CUST8381,Kolkata,473144.2,1,1,Education
ORD100950,2025-11-01,CUST6316,Pune,311126.04,1,1,Electronics
ORD100951,2025-05-17,CUST2403,Pune,237978.32,1,1,Electronics
ORD100952,2025-02-13,CUST1357,Delhi,195601.44,1,1,Fashion
ORD100953,2025-04-16,CUST4337,Kolkata,55976.48,1,1,Electronics
ORD100954,2025-08-11,CUST9175,Mumbai,212252.94,1,1,Fashion
ORD100955,2025-06-16,CUST7177,Hyderabad,75415.95,1,1,Fashion
ORD100956,2025-12-10,CUST9009,Mumbai,76855.26,1,1,Electronics
ORD100957,2025-03-07,CUST8996,Hyderabad,126134.07,1,1,Fashion
ORD100958,2025-04-10,CUST3759,Mumbai,301283.73,1,1,Grocery
ORD100959,2025-01-09,CUST9966,Kolkata,146075.3,1,1,Grocery
ORD100961,2025-10-31,CUST6311,Mumbai,301320.63,1,1,Education
ORD100962,2025-04-20,CUST8525,Gaya,85329.0,1,1,Fashion
ORD100963,2025-12-09,CUST9285,Gaya,223298.32,1,1,Electronics
ORD100964,2025-12-08,CUST8387,Bengaluru,154238.45,1,1,Furniture
ORD100965,2025-09-02,CUST5726,Pune,79157.2,1,1,Electronics
ORD100966,2025-05-13,CUST7238,Delhi,280228.24,1,1,Electronics
ORD100967,2025-07-05,CUST3843,Bengaluru,37727.1,1,1,Electronics
ORD100968,2025-02-15,CUST7185,Delhi,98255.31,1,1,Furniture
ORD100969,2025-07-21,CUST7757,Mumbai,219795.57,1,1,Electronics
ORD100970,2025-08-08,CUST1713,Bengaluru,31739.18,1,1,Fashion
ORD100971,2025-02-22,CUST6987,Gaya,6976.56,1,1,Grocery
ORD100972,2025-09-05,CUST5829,Delhi,39956.16,1,1,Education
ORD100973,2025-11-05,CUST2542,Hyderabad,431463.9,1,1,Electronics
ORD100974,2025-07-28,CUST4869,Kolkata,485667.8,1,1,Electronics
ORD100976,2025-05-29,CUST5338,Patna,140731.05,1,1,Fashion
ORD100977,2025-10-16,CUST5373,Delhi,25737.43,1,1,Fashion
ORD100978,2025-02-20,CUST2256,Hyderabad,115969.35,1,1,Fashion
ORD100979,2025-06-13,CUST7388,Hyderabad,267400.44,1,1,Grocery
ORD100980,2025-11-22,CUST1159,Pune,82567.7,1,1,Electronics
ORD100981,2025-08-03,CUST9081,Hyderabad,30398.64,1,1,Education
ORD100982,2025-03-30,CUST4003,Bengaluru,468522.0,1,1,Grocery
ORD100983,2025-09-03,CUST6511,Mumbai,54039.78,1,1,Fashion
ORD100984,2025-11-07,CUST2836,Patna,144754.88,1,1,Fashion
ORD100985,2025-05-19,CUST3730,Gaya,100553.37,1,1,Furniture
ORD100986,2025-03-27,CUST9945,Hyderabad,3375.35,1,1,Grocery
ORD100987,2025-03-16,CUST1603,Mumbai,136560.28,1,1,Electronics
ORD100988,2025-12-16,CUST9871,Pune,34690.3,1,1,Electronics
ORD100989,2025-10-18,CUST2418,Gaya,93055.86,1,1,Furniture
ORD100990,2025-04-14,CUST2126,Patna,21819.5,1,1,Grocery
ORD100991,2025-02-28,CUST1284,Bengaluru,105461.08,1,1,Electronics
ORD100992,2025-08-20,CUST6389,Kolkata,313519.95,1,1,Furniture
ORD100993,2025-06-16,CUST9381,Patna,357007.84,1,1,Education
ORD100994,2025-07-11,CUST2967,Mumbai,36396.7,1,1,Furniture
ORD100995,2025-07-30,CUST9092,Mumbai,37930.19,1,1,Furniture
ORD100996,2025-06-12,CUST9351,Pune,398903.76,1,1,Education
ORD100997,2025-11-07,CUST6410,Gaya,318649.86,1,1,Electronics
ORD100998,2025-09-03,CUST7618,Gaya,92273.25,1,1,Fashion
ORD100999,2025-09-30,CUST9544,Hyderabad,116744.31,1,1,Electronics
ORD101000,2025-02-21,CUST9501,Delhi,25911.09,1,1,Electronics
ORD101001,2025-04-23,CUST2714,Gaya,202444.83,1,1,Furniture
